product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,about_product,user_id,user_name,review_id,review_content,img_link,product_link
B0B4G2MWSB,Lapster 5 pin mini u,Computers&Accessories,$149,$999,85%,4,"1,313",-mini usb cable is e,AF42EMTPEJ,pruthvi na,RZJR37WFGX,"i am writing this review after 2 months, the first",https://m.media-amazon.com/images/W/WEBP_402378-T1,https://www.amazon.in/Lapster-camera-usb2-0-Extern
B0B21C4BMX,Portronics Konnect S,Computers&Accessories,$228,$899,75%,3.8,132,3.0A Output|PVC + Ny,AH4LJDHSBL,SyedShoaib,R15R4BV0MI,i like the made of the product but it doesn't supp,https://m.media-amazon.com/images/I/41LCWn4aUHL._S,https://www.amazon.in/Portronics-Konnect-Functiona
B084MZXJNK,Belkin Apple Certifi,Computers&Accessories,"$1,599","$1,999",20%,4.4,"1,951",Charges Usb-Pd Enabl,AE2JTMRKTU,"Ganesh,P P",R23AXPPZ5G,Good cable. got original product and it is durable,https://m.media-amazon.com/images/W/WEBP_402378-T2,https://www.amazon.in/Belkin-Lightning-Unbreakable
B0BHZCNC4P,Remote Control Compa,Electronics|HomeTheat,"$1,499","$3,999",63%,3.7,37,Compatible with Fire,AHY3QEA3CV,Abhishek S,R2RC9IQ0X5,Some buttons not working in first week of purchase,https://m.media-amazon.com/images/I/31-J+oOnb8L._S,https://www.amazon.in/Remote-Control-Compatible-Am
B0B16KD737,VW 80 cm (32 inches),Electronics|HomeTheat,"$8,499","$15,999",47%,4.3,592,Resolution: HD Ready,AHKTEC7ZVR,Denzil Var,R6H0LMQOYO,"Tv is good as such, there are multiple issues for ",https://m.media-amazon.com/images/I/41P2TNMG-hL._S,https://www.amazon.in/VW-Playwall-Frameless-Androi
B099K9ZX65,Hisense 108 cm (43 i,Electronics|HomeTheat,"$20,990","$44,990",53%,4.1,"1,259",Resolution: 4K Ultra,AFP334GQV3,Ravi Nares,R1Z33CAT0B,"Hi all, firstly, I was very skeptical to purchase ",https://m.media-amazon.com/images/I/51Pu9zNUbtL._S,https://www.amazon.in/Hisense-inches-Certified-And
B08Y55LPBF,Redmi 126 cm (50 inc,Electronics|HomeTheat,"$32,999","$44,999",27%,4.2,"45,238",Resolution: 4K Ultra,AG6WSLLXZY,"prateeq,Su",R3CR9H6ABJ,Worth the price. I use the local cable providers s,https://m.media-amazon.com/images/I/41Om+JyC4iL._S,https://www.amazon.in/Redmi-inches-Ultra-Android-L
B015OW3M1W,AmazonBasics 6-Feet ,Electronics|HomeTheat,$799,"$1,700",53%,4.1,"28,638",DisplayPort male to ,AGLZUIR2UE,Ranjeet Si,R1O6L77S7X,It's really worth it . I am using it to get output,https://m.media-amazon.com/images/I/41F6ukNxcCL._S,https://www.amazon.in/AmazonBasics-6-Feet-DisplayP
B01D5H8ZI8,AmazonBasics 3 Feet ,Electronics|HomeTheat,$229,$595,62%,4.3,"12,835",Supports full 1080p ,AFJXTHVSM4,Amazon Cus,R9PTPIYPJW,Seems OK. Have not tried it with HD quality videos,https://m.media-amazon.com/images/I/41Rg-JkRGgL._S,https://www.amazon.in/AmazonBasics-Speed-Female-Ex
B09X1M3DHX,iFFALCON 80 cm (32 i,Electronics|HomeTheat,"$9,999","$27,990",64%,4.2,"1,269",Resolution: HD Ready,AF3IXM2LI5,"giribabu,D",R148TZG032,Apart from dispatch of the item by Amazon the ifal,https://m.media-amazon.com/images/I/51O93lUTxtL._S,https://www.amazon.in/iFFALCON-inches-Ready-Smart-
B09MM6P76N,7SEVEN® Compatible ,Electronics|HomeTheat,$349,$599,42%,4.2,284,Best Compatible Remo,AFQW4AC4GL,"Swapnil N,",R13ILSZ9UI,My LG smart 4K TV’s magic remote went kaput and ,https://m.media-amazon.com/images/I/31Bfu6liMWL._S,https://www.amazon.in/7SEVENTM-Universal-Replaceme
B01D5H8LDM,AmazonBasics 3.5mm t,Electronics|HomeTheat,$489,"$1,200",59%,4.4,"69,538",Adapter cable connec,AEPML5IRZN,Madhu Suda,R1G81NIXTA,Made up of good quality material....No issue till ,https://m.media-amazon.com/images/I/513rqzxlDpL._S,https://www.amazon.in/AmazonBasics-3-5mm-2-Male-Ad
B0B1YY6JJL,Acer 109 cm (43 inch,Electronics|HomeTheat,"$23,999","$34,990",31%,4.3,"4,703",Resolution : 4K Ultr,AFSMISGEYD,"Ayush,ROHI",R1EBS3566V,About the TV - Wonderful--------------------------,https://m.media-amazon.com/images/W/WEBP_402378-T1,https://www.amazon.in/Acer-inches-Ultra-Android-AR
B09QGZM8QB,Wayona Usb Type C 65,Computers&Accessories,$399,$999,60%,4.3,"2,806",【NOTE before purch,AHL2CPZ63T,sameer Dub,RGNARUOE22,"Material os very good, initially charges very fast",https://m.media-amazon.com/images/I/41Rd-jDNOmL._S,https://www.amazon.in/Wayona-Charging-Cable-Compat
B08L4SBJRY,Saifsmart Outlet Wal,Electronics|HomeAudio,$349,"$1,299",73%,4,"3,295",Hand Free,AFEQNJUAIG,"Arun,Shail",R375X8JYM7,The color is not same as what is shown in images. ,https://m.media-amazon.com/images/W/WEBP_402378-T2,https://www.amazon.in/SAIFSMART-Compact-Bracket-Ma
B09X79PP8F,MI 2-in-1 USB Type C,Computers&Accessories,$179,$299,40%,3.9,81,Fast Charging and Da,AEDMOT4JJA,Amazon Cus,R3HWZS22FT,The 2 in 1 charger is very much useful as there ar,https://m.media-amazon.com/images/I/21fnxCjCF1L._S,https://www.amazon.in/USB-Cable-Micro-Type-30cm/dp
B082T6GVG9,AmazonBasics New Rel,Computers&Accessories,$689,"$1,500",54%,4.2,"42,301",Added Protection: An,AH4BURHCF5,"Ranjith,Am",RLWAYTZH1Y,https://m.media-amazon.com/images/I/71SaXlf9TZL._S,https://m.media-amazon.com/images/I/31R8-XSK40L._S,https://www.amazon.in/AmazonBasics-Lightning-USB-C
B0B3XY5YT4,LG 108 cm (43 inches,Electronics|HomeTheat,"$30,990","$49,990",38%,4.3,"1,376",Resolution: 4K Ultra,AFCWL3MX7B,Raj Mohamm,RC3ZLDRM8G,There's no magic remote and lg should include it b,https://m.media-amazon.com/images/W/WEBP_402378-T1,https://www.amazon.in/LG-inches-Ultra-43UQ7500PSF-
B0B4HKH19N,pTron Solero 331 3.4,Computers&Accessories,$249,$931,73%,3.9,"1,075",Fast Charging - All ,AF477BP57J,Placeholde,R1Q323BB35,It's a good data cable and I recommend it to purch,https://m.media-amazon.com/images/I/41gUqtvpULL._S,https://www.amazon.in/pTron-3-4Amps-Multifunction-
B08TGG316Z,10k 8k 4k HDMI Cable,Electronics|HomeTheat,$999,"$2,399",58%,4.6,"3,664",Certified HDMI Cable,AFO7T5DJCA,Mandar Jog,R1482M3Z6T,Absolutely value for money. I connect it with my S,https://m.media-amazon.com/images/W/WEBP_402378-T1,https://www.amazon.in/Cable-Certified-48Gbps-Ultra
B071VMP1Z4,LRIPL Compatible Son,Electronics|HomeTheat,$399,$399,0%,3.9,"1,951",Before Order Please ,AELO5I776X,Vishal Nag,R17PVKPPX1,The remote looks very similar to the original one.,https://m.media-amazon.com/images/W/WEBP_402378-T1,https://www.amazon.in/LRIPL-Compatible-Bravia-Remo
B071SDRGWL,boAt Type-c A400 Typ,Computers&Accessories,$349,$699,50%,4.3,"20,850",Support The Maximum ,AFA332YHUP,"GHOST,Amaz",R1G4I5FLAH,"One amazing cable for 300 bucks,Ok with charging. ",https://m.media-amazon.com/images/I/41alINWQKXL._S,https://www.amazon.in/Indestructible-Type-C-Cable-
B08PSQRW2T,Zoul Type C to Type ,Computers&Accessories,$399,"$1,099",64%,4.1,"2,685",【NOTE before purch,AFAQLRAKYA,Abhay Goya,R1PCC1YKW3,"The product was nice its charging awesome,Cant say",https://m.media-amazon.com/images/I/41wI9GGhTHL._S,https://www.amazon.in/Charging-Braided-Compatible-
B0859M539M,TP-LINK AC1300 Arche,Computers&Accessories,"$1,699","$2,999",43%,4.4,"24,780",AC1300 Lightning-Fas,AHDFR3PDKE,"Anonymous,",R2GUL8IL00,"I am using this on an old Mac Mini, since the Broa",https://m.media-amazon.com/images/W/WEBP_402378-T1,https://www.amazon.in/TP-LINK-T3U-Wireless-MU-MIMO
B08RX8G496,LRIPL Mi Remote Cont,Electronics|HomeTheat,$655,"$1,099",40%,3.2,285,This Voice Command C,AHGHFJXREB,Girija Moh,RSFPLEMO7D,TV remote is the replica of the original one suppl,https://m.media-amazon.com/images/I/21yP58lKDoL._S,https://www.amazon.in/LRIPL-Remote-Control-Netflix
B002SZEOLG,TP-Link Nano USB WiF,Computers&Accessories,$749,"$1,339",44%,4.2,"1,79,692",150 Mbps Wi-Fi —�,AGV3IEFANZ,Azhar JuMa,R1LW6NWSVT,I use this to connect an old PC to internet. I tri,https://m.media-amazon.com/images/I/31Wb+A3VVdL._S,https://www.amazon.in/TP-Link-TL-WN722N-150Mbps-Wi
B08CS3BT4L,Kodak 80 cm (32 inch,Electronics|HomeTheat,"$9,999","$12,999",23%,4.2,"6,088",Resolution: HD Ready,AHXA44TFJA,"Fateh,Fauz",R51BP5RJHS,I recently purchased the Kodak TV from Amazon and ,https://m.media-amazon.com/images/I/41ZptRPWCPL._S,https://www.amazon.in/Kodak-Inches-Certified-Andro
B00RFWNJMC,Airtel DigitalTV DTH,Electronics|HomeTheat,$195,$499,61%,3.7,"1,383",Compatible with SD a,AGD2H2SMDL,ABHAY SING,R2RV2M8NMH,"Value of money,Usually  gd,Good Product,Good,Quali",https://m.media-amazon.com/images/W/WEBP_402378-T2,https://www.amazon.in/OXYURA-Airtel-Digital-Record
B082T6GXS5,AmazonBasics New Rel,Computers&Accessories,$999,"$2,100",52%,4.5,"5,492",Added Protection: An,AECPQWPXGT,Brian Visv,R2C462047A,"It works more than expected , little bit lose but ",https://m.media-amazon.com/images/W/WEBP_402378-T1,https://www.amazon.in/AmazonBasics-Nylon-Braided-L
B09CMQRQM6,Ambrane Fast 100W Ou,Computers&Accessories,$499,$899,44%,4.2,919,Stay ahead and never,AFPP23GZ4A,Siddhartha,R3IUYQZ1BP,"The cable does support fast PD charging, I have tr",https://m.media-amazon.com/images/I/31y7uO5DU8L._S,https://www.amazon.in/Ambrane-Charging-480mbps-ABC
B005LJQMCK,BlueRigger Digital O,Electronics|HomeTheat,$416,$599,31%,4.2,"30,023",Enables easy install,AG44ZU44LA,Mahender S,R25CCWBNTJ,"Using with my Xbox and it's working perfectly,A go",https://m.media-amazon.com/images/I/41CF6GtnpKL._S,https://www.amazon.in/BlueRigger-Digital-Optical-A
B09C6H53KH,Duracell Type-C To M,Computers&Accessories,$368,$699,47%,4.2,387,1.2M Tangle Free dur,AG7TJLDLH3,Sreejith k,R10G3GXLZI,"Superb,I'm using this in my car from 3 months qual",https://m.media-amazon.com/images/W/WEBP_402378-T1,https://www.amazon.in/DURACELL-Type-C-Micro-braide
B0BB3CBFBM,VU 138 cm (55 inches,Electronics|HomeTheat,"$29,990","$65,000",54%,4.1,211,Resolution: 4K (3840,AEH3MURR76,CH Venkate,RG3VFGY4HM,"Vu  UHD SMART 43""  web os  version good  tv 2022 ,",https://m.media-amazon.com/images/I/41HhmJpfjNL._S,https://www.amazon.in/VU-inches-Premium-Ultra-Smar
B08QSDKFGQ,Zoul USB Type C Fast,Computers&Accessories,$339,"$1,099",69%,4.3,974,{3A/QC 3.0 FAST CHAR,AHMKXORT3V,Pratyush P,R2S0AYWUV3,Not charging as fast as I'd have expected. Maybe s,https://m.media-amazon.com/images/W/WEBP_402378-T1,https://www.amazon.in/Charging-Braided-Charger-Sam
B08PV1X771,Samsung 80 cm (32 in,Electronics|HomeTheat,"$15,490","$20,900",26%,4.3,"16,299",Resolution: HD Ready,AHEVO4Q5NM,Rahman Ali,R1SN0D4DFB,"Overall good.,TV picture ok smart betterSound very",https://m.media-amazon.com/images/W/WEBP_402378-T1,https://www.amazon.in/Samsung-inches-Wondertainmen
B07YTNKVJQ,MI Xiaomi USB Type C,Computers&Accessories,$499,"$1,299",62%,4.3,"30,411",Supports 120W Fast C,AHW6E5LQ2B,"Pavan A H,",R2X090D1YH,Worth for money - suitable for Android auto... my ,https://m.media-amazon.com/images/W/WEBP_402378-T1,https://www.amazon.in/Xiaomi-HyperCharge-Cable-100
